flag_id,occurrences
0x119,"event_0123.txt:  || event_0123.txt: Where are you going?\BRK | I haven't cleaned \r\nupstairs yet.\r\nPlease don't go up yet.\BRK || event_0124.txt:  || event_0124.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0523.txt:  || event_0523.txt:  || event_0760.txt: Come by any time. \BRK || event_0761.txt:  || event_0762.txt:  || event_0991.txt: You can't use that now.\BRK || event_0992.txt: So you're the new guy at\r\nthe farm, eh?\BRK\WAIT_CLICK\xFF!'s not a \r\nbad name, I suppose...\BRK\WAIT_CLICKMy name's Rick. I live\r\nhere with my mom and \r\nsister, Popuri.\BRK || event_0993.txt: Hello, my name is Popuri.\r\nWhat's your's?\BRK\WAIT_CLICKNice to meet you!\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1009.txt: Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK"
0x11A,event_0202.txt:  || event_0374.txt:  || event_0374.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0763.txt:  || event_0991.txt: You can't use that now.\BRK
0x11B,"event_0105.txt:  || event_0105.txt:  || event_0153.txt:  || event_0153.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0764.txt:  || event_0765.txt: Too bad...\BRK || event_0766.txt: Not everything is for \r\nfree, you know! Pay up!\BRK || event_0991.txt: You can't use that now.\BRK"
0x11C,"event_0090.txt:  || event_0090.txt:  || event_0091.txt:  || event_0091.txt:  || event_0092.txt:  || event_0092.txt:  || event_0093.txt:  || event_0093.txt:  || event_0176.txt:  || event_0176.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0767.txt: But, now that I'm a doctor\r\nmyself, I understand them\r\nmuch better. \BRK\WAIT_CLICKIt's a sacred duty, being \r\nresponsible for someone's\r\nlife! \BRK\WAIT_CLICKNow I wish I hadn't \r\nrebelled  || event_0768.txt:  || event_0991.txt: You can't use that now.\BRK || event_0998.txt: A Blue Feather...\r\nAnyone I know...?\BRK | Have you heard of \r\nForget-me-not Valley?\BRK\WAIT_CLICKRumors are that another \r\ndoctor I know lives there.\BRK\WAIT_CLICKHe might look a little \r\ns || event_1028.txt: Who are you again?\r\nOh, you're at the farm, eh?\BRK\WAIT_CLICKI'm Gotz, the woodcutter\r\naround these parts. \BRK\WAIT_CLICKIf you ever want to expand\r\nyour house, just call me!\BRK"
0x11D,"event_0202.txt:  || event_0237.txt:  || event_0238.txt:  || event_0238.txt:  || event_0373.txt:  || event_0373.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0769.txt:  || event_0770.txt: This kind of error \r\nis very disturbing...\BRK || event_0771.txt: I have to tell Sasha about\r\nthis when I get home! \BRK\WAIT_CLICKShe always did say that\r\nmy personality was too kind\r\nfor that blood type!\BRK || event_0772.txt:  || event_0991.txt: You can't use that now.\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_1007.txt: H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK"
0x11E,"event_0202.txt:  || event_0237.txt:  || event_0238.txt:  || event_0238.txt:  || event_0373.txt:  || event_0373.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0773.txt:  || event_0774.txt: I'm sure she can do it.\BRK || event_0775.txt:  || event_0991.txt: You can't use that now.\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_1007.txt: H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK"
0x11F,event_0202.txt:  || event_0371.txt:  || event_0371.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0776.txt:  || event_0991.txt: You can't use that now.\BRK
0x12,event_0509.txt: 
0x120,"event_0136.txt:  || event_0143.txt: \xFF!,\r\nYou can't go outside now.\BRK || event_0143.txt: \xFF!,\r\nYou can't go outside now.\BRK || event_0202.txt:  || event_0370.txt:  || event_0370.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0777.txt: I guess the voice I \r\nheard was right about the \r\ngood fortune!\BRK\WAIT_CLICKI'll have to spend more \r\ntime in the confessional!\BRK || event_0778.txt: So you want to hear about\r\nthat matter...?\BRK\WAIT_CLICKIt's a secret! Heh heh...\BRK || event_0991.txt: You can't use that now.\BRK || event_0993.txt: Hello, my name is Popuri.\r\nWhat's your's?\BRK\WAIT_CLICKNice to meet you!\BRK || event_0996.txt: .........Hi....\BRK | So you're the new guy at\r\nthat farm, huh?\BRK\WAIT_CLICKMy name?\r\nIt's Cliff. Nice to\r\nmeet you.\BRK || event_0998.txt: Hello, there. Who are you?\BRK\WAIT_CLICK...Oh, you're the new \r\nperson at the farm that\r\nthe Mayor was mentioning.\BRK\WAIT_CLICKI'm the Doctor of this \r\nvillage. Nice to meet you.\BRK || event_1007.txt: H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK || event_1020.txt: Hmm? Who are you?\r\nOh, you're the new lad at\r\nthe farm, are you?\BRK\WAIT_CLICKMy name's Duke. Pleased to\r\nmake your acquaintance.\BRK || event_1021.txt:  || event_1024.txt: Are you \xFF!?\BRK\WAIT_CLICKYes, I've heard about you.\r\nFrom Thomas, of course. \r\nI'm Carter. I'm delighted \BRK\r\nto finally meet you.\BRK"
0x121,event_0136.txt:  || event_0202.txt:  || event_0370.txt:  || event_0370.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0779.txt:  || event_0991.txt: You can't use that now.\BRK
0x122,event_0202.txt:  || event_0360.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0780.txt:  || event_0982.txt:  || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0x123,event_0202.txt:  || event_0229.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0527.txt:  || event_0527.txt:  || event_0781.txt:  || event_0991.txt: You can't use that now.\BRK
0x124,event_0229.txt:  || event_0229.txt:  || event_0781.txt:  || event_0782.txt: Sorry! I'm sure you don't\r\ncare about my story...\r\nThanks for the photo!\BRK || event_0982.txt:  || event_0982.txt: 
0x125,event_0982.txt:  || event_0982.txt:  || event_0982.txt: 
0x126,"event_0202.txt:  || event_0409.txt:  || event_0409.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0783.txt:  || event_0982.txt:  || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK || event_1024.txt: Cliff has left this town, \r\nbut his destiny rests on his\r\nshoulders alone...\BRK"
0x127,"event_0093.txt:  || event_0093.txt:  || event_0202.txt:  || event_0271.txt:  || event_0271.txt: It's locked...\BRK | Please don't go in there!\BRK || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0532.txt:  || event_0532.txt:  || event_0784.txt: This is the anniversary \r\nof Ann's mother's death.\BRK\WAIT_CLICKAnn lets me take the day \r\noff every year, bless her. \BRK || event_0785.txt: Today is the one day I \r\nallow myself to \r\nthink about her...\BRK || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK"
0x128,"event_0202.txt:  || event_0271.txt:  || event_0271.txt: It's locked...\BRK | Please don't go in there!\BRK || event_0272.txt: I haven't cleaned upstairs\r\nyet, so please don't \r\ngo up there.\BRK || event_0273.txt:  || event_0273.txt:  || event_0374.txt:  || event_0374.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0786.txt:  || event_0991.txt: You can't use that now.\BRK || event_0992.txt: So you're the new guy at\r\nthe farm, eh?\BRK\WAIT_CLICK\xFF!'s not a \r\nbad name, I suppose...\BRK\WAIT_CLICKMy name's Rick. I live\r\nhere with my mom and \r\nsister, Popuri.\BRK || event_0996.txt: .........Hi....\BRK | So you're the new guy at\r\nthat farm, huh?\BRK\WAIT_CLICKMy name?\r\nIt's Cliff. Nice to\r\nmeet you.\BRK || event_1007.txt: H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1010.txt: Well I haven't seen you \r\naround these parts before!\BRK\WAIT_CLICKOh, you're the new lad up\r\nat the farm, eh? \r\nMy name's Doug, and I\BRK\r\nrun this here Inn.\BRK || event_1011.txt: Sorry, do I know you?\r\nAh, you're the new guy at\r\nthe farm, huh?\BRK\WAIT_CLICKAnd I thought you were \r\na guest!\BRK\WAIT_CLICKYour name is \xFF!?\r\nI'm Ann.\BRK || event_1013.txt: Hey there? Are you a \r\ntourist? No, you're new in\r\ntown?\BRK\WAIT_CLICKThis town is beautiful, and\r\nthe people are nice, so \r\nI bet you'll like it here. \BRK\WAIT_CLICKMe? Oh, sorry, the name' || event_1017.txt:  || event_1020.txt: Hmm? Who are you?\r\nOh, you're the new lad at\r\nthe farm, are you?\BRK\WAIT_CLICKMy name's Duke. Pleased to\r\nmake your acquaintance.\BRK || event_1021.txt:  || event_1023.txt: Hello, there! You must be \r\n\xFF!.\BRK\WAIT_CLICKMy name's Harris, and I'm\r\nthe constable of this town.\BRK\WAIT_CLICKIt's very safe and peaceful\r\nhere, so you've nothing to\r\nworry about!\BRK || event_1027.txt: I've never seen your face\r\naround these parts before.\BRK\WAIT_CLICKYou're new at the farm, \r\nyou say? That's tough for \r\none man, but you can do it\BRK\r\nif you try. \BRK\WAIT_CLICKI'm Saibara"
0x129,"event_0786.txt:  || event_0786.txt:  || event_0786.txt:  || event_0787.txt: I can't believe I forgot\r\nwhat we were arguing over!\r\nI must be getting old...\BRK | Sorry, \xFF!. \BRK || event_0788.txt: Huh, can you believe this?\BRK | Dad!...\r\nStop arguing already!!\BRK || event_0789.txt: I'm just glad they're done \r\nfighting. Now I can \r\nenjoy my meal!\BRK || event_0790.txt: I shouldn't have gotten \r\ndragged into that fight. \r\nSorry. \BRK | I wouldn't talk to him now,\r\nif I were you. \BRK || event_0791.txt: I was getting worried \r\nthere!...\BRK"
